nu,idFile,nu.1,states/code,states/name,states/nu,states/forbidden/into/bool/v,states/forbidden/into/bool/uv,states/forbidden/into/comment/en,states/forbidden/into/comment/en.1,states/forbidden/into/comment/en.2,states/forbidden/into/comment/en.3,states/quara/into/where/e,states/quara/into/where/v,states/quara/into/where/uv,states/quara/into/dur/e,states/quara/into/dur/v,states/quara/into/dur/uv,states/quara/into/comment/en,states/quara/into/comment/de,states/quara/into/comment/fr,states/quara/into/comment/es,states/test/into/pcr/e,states/test/into/pcr/v,states/test/into/pcr/uv,states/test/into/or,states/test/into/ag/e,states/test/into/ag/v,states/test/into/ag/uv,states/test/into/comment/en,states/test/into/comment/de,states/test/into/comment/fr,states/test/into/comment/es,states/link/into,,.1,.2,.3,.4,Unnamed: 39,Unnamed: 40,Unnamed: 41
CZ,CZ_States,678,LI,Liberecký kraj,,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,,,,,,,,,,,,,,,,,
CZ,CZ_States,679,MO,Moravskoslezský kraj,,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,,,,,,,,,,,,,,,,,
CZ,CZ_States,680,OL,Olomoucký kraj,,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,,,,,,,,,,,,,,,,,
CZ,CZ_States,681,PA,Pardubický kraj,,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,,,,,,,,,,,,,,,,,
CZ,CZ_States,682,PL,Plzeňský kraj,,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,,,,,,,,,,,,,,,,,
CZ,CZ_States,683,PR,"Praha, hlavní město",,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,,,,,,,,,,,,,,,,,
CZ,CZ_States,684,ST,Středočeský kraj,,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,,,,,,,,,,,,,,,,,
CZ,CZ_States,685,VY,Vysočina,,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,,,,,,,,,,,,,,,,,
CZ,CZ_States,686,ZL,Zlínský kraj,,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,,,,,,,,,,,,,,,,,
CZ,CZ_States,687,US,Ústecký kraj,,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,CZ_States-->asdf,,,,,,,,,,,,,,,,,
DK,DK_States,688,84,Hovedstaden,CUW,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,,,,,,,,,,,,,,,,,
DK,DK_States,689,82,Midtjylland,CYP,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,,,,,,,,,,,,,,,,,
DK,DK_States,690,81,Nordjylland,,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,,,,,,,,,,,,,,,,,
DK,DK_States,691,85,Sjælland,,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,,,,,,,,,,,,,,,,,
DK,DK_States,692,83,Syddanmark,,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,DK_States-->asdf,,,,,,,,,,,,,,,,,
DJ,DJ_States,693,AS,Ali Sabieh,,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,,,,,,,,,,,,,,,,,
DJ,DJ_States,694,AR,Arta,,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,,,,,,,,,,,,,,,,,
DJ,DJ_States,695,DI,Dikhil,CZE,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,,,,,,,,,,,,,,,,,
DJ,DJ_States,696,DJ,Djibouti,,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,,,,,,,,,,,,,,,,,
DJ,DJ_States,697,OB,Obock,,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,,,,,,,,,,,,,,,,,
DJ,DJ_States,698,TA,Tadjourah,,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,DJ_States-->asdf,,,,,,,,,,,,,,,,,
DM,DM_States,699,2,Saint Andrew,,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,,,,,,,,,,,,,,,,,
DM,DM_States,700,3,Saint David,,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,,,,,,,,,,,,,,,,,
DM,DM_States,701,4,Saint George,,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,,,,,,,,,,,,,,,,,
DM,DM_States,702,5,Saint John,,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,,,,,,,,,,,,,,,,,
DM,DM_States,703,6,Saint Joseph,,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,,,,,,,,,,,,,,,,,
DM,DM_States,704,7,Saint Luke,,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,,,,,,,,,,,,,,,,,
DM,DM_States,705,8,Saint Mark,,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,,,,,,,,,,,,,,,,,
DM,DM_States,706,9,Saint Patrick,,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,,,,,,,,,,,,,,,,,
DM,DM_States,707,10,Saint Paul,,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,,,,,,,,,,,,,,,,,
DM,DM_States,708,11,Saint Peter,,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,DM_States-->asdf,,,,,,,,,,,,,,,,,
DO,DO_States,709,33,Cibao Nordeste,DNK,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,,,,,,,,,,,,,,,,,
DO,DO_States,710,34,Cibao Noroeste,,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,,,,,,,,,,,,,,,,,
DO,DO_States,711,35,Cibao Norte,,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,,,,,,,,,,,,,,,,,
DO,DO_States,712,36,Cibao Sur,,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,,,,,,,,,,,,,,,,,
DO,DO_States,713,37,El Valle,,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,,,,,,,,,,,,,,,,,
DO,DO_States,714,38,Enriquillo,DJI,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,,,,,,,,,,,,,,,,,
DO,DO_States,715,39,Higuamo,,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,,,,,,,,,,,,,,,,,
DO,DO_States,716,40,Ozama,,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,,,,,,,,,,,,,,,,,
DO,DO_States,717,41,Valdesia,,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,,,,,,,,,,,,,,,,,
DO,DO_States,718,42,Yuma,,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,DO_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,719,A,Azuay,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,720,B,Bolívar,DMA,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,721,C,Carchi,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,722,F,Cañar,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,723,H,Chimborazo,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,724,X,Cotopaxi,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,725,O,El Oro,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,726,E,Esmeraldas,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,727,W,Galápagos,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,728,G,Guayas,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,729,I,Imbabura,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,730,L,Loja,DOM,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,731,R,Los Ríos,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,732,M,Manabí,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,733,S,Morona-Santiago,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,734,N,Napo,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
EC,EC_States,735,D,Orellana,,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,EC_States-->asdf,,,,,,,,,,,,,,,,,
